TIMESTAMP,TEMPERATURE_temp1[degC],WINDSPEED_wspd1[m/s],WINDDIR_wdir1[deg],INSOLATION_irrad1[kW/m2],INSOLATION_irrad2[kW/m2],door1,door2,doorx1,doorx2,doorx3,doorx4,doorx5,doorx6,doorx7
1444000,12.6,2.7,164,-0.004,0,0,0,1,0,0,1,0,1,0
1445000,12.6,2.7,173,-0.004,0,0,0,1,0,0,1,0,1,0
1446001,12.6,2.6,174,-0.004,0,0,0,1,0,0,1,0,1,0
1447000,12.6,2.7,170,-0.004,0,0,0,1,0,0,1,0,1,0
1448001,12.6,2.5,170,-0.004,0,0,0,1,0,0,1,0,1,0
1449000,12.6,2.6,171,-0.004,0,0,0,1,0,0,1,0,1,0
1450000,12.6,2.7,172,-0.004,0,0,0,1,0,0,1,0,0,1
1451000,12.6,2.6,172,-0.004,-0.002,0,0,1,0,0,1,0,0,1
1452000,12.6,2.8,167,-0.004,0,0,0,1,0,0,1,0,0,1
1452999,12.6,2.9,189,-0.004,0,0,0,1,0,0,1,0,0,1
1453999,12.6,2.5,180,-0.004,0,0,0,1,0,0,1,0,0,1
1454999,12.6,2.4,178,-0.004,0,0,0,1,0,0,1,0,0,1
1455999,12.6,2.3,179,-0.004,0,0,0,1,0,0,1,0,0,1
1456999,12.6,2.7,176,-0.004,-0.002,0,0,1,0,0,1,0,0,1
1457999,12.6,2.6,163,-0.004,0,0,0,1,0,0,1,0,0,1
1459000,12.6,2.5,163,-0.004,0,0,0,1,0,0,1,0,0,1
1460001,12.6,2.6,162,-0.004,0,0,0,1,0,0,1,0,0,1
1461000,12.6,3,162,-0.004,0,0,0,1,0,0,1,0,0,1
1462000,12.6,3.2,163,-0.004,0,0,0,1,0,0,1,0,0,1
1463000,12.6,3.1,163,-0.004,0,0,0,1,0,0,1,0,0,1
1464000,12.6,0.7,173,-0.004,0,0,0,1,0,0,1,0,0,1
1465000,12.6,3,162,-0.004,0,0,0,1,0,0,1,0,0,1
1465999,12.6,2.9,162,-0.004,0,0,0,1,0,0,1,0,0,1
1466999,12.6,3,164,-0.004,0,0,0,1,0,0,1,0,0,1
1468000,12.6,3.3,178,-0.004,0,0,0,1,0,0,1,0,0,1
1468999,12.6,3.4,180,-0.004,0,0,0,1,0,0,1,0,0,1
1470000,12.6,3.2,187,-0.004,0,0,0,1,0,0,1,0,0,1
1471000,12.6,3.1,187,-0.004,0,0,0,1,0,0,1,0,0,1
1471999,12.6,2.8,185,-0.004,0,0,0,1,0,0,1,0,0,1
1473000,12.6,2.8,177,-0.004,0,0,0,1,0,0,1,0,0,1
1473999,12.6,2.6,179,-0.004,0,0,0,1,0,0,1,0,0,1
1474999,12.6,2.5,180,-0.004,0,0,0,1,0,0,1,0,0,1
1476000,12.6,2.7,177,-0.004,0,0,0,1,0,0,1,0,0,1
1477000,12.6,2.8,176,-0.004,0,0,0,1,0,0,1,0,0,1
1478000,12.6,2.6,176,-0.004,0,0,0,1,0,0,1,0,0,1
1478999,12.6,2.6,176,-0.004,0,0,0,1,0,0,1,0,0,1
1479999,12.6,2.5,174,-0.004,0,0,0,1,0,0,1,0,0,1
1480999,12.6,2.6,169,-0.004,0,0,0,1,0,0,1,0,0,1
1482000,12.6,2.7,169,-0.004,0,0,0,1,0,0,1,0,0,1
1482999,12.6,2.8,167,-0.004,0,0,0,1,0,0,1,0,0,1
1484000,12.6,2.7,165,-0.004,0,0,0,1,0,0,1,0,0,1
1485000,12.6,2.7,161,-0.004,0,0,0,1,0,0,1,0,0,1
1486000,12.6,2.5,165,-0.004,0,0,0,1,0,0,0,1,1,1
1487000,12.6,2.4,167,-0.004,0,0,0,1,0,0,0,1,1,1
1488001,12.6,2.4,170,-0.004,0,0,0,1,0,0,0,1,1,1
1488999,12.6,2.4,171,-0.004,0,0,0,1,0,0,0,1,1,1
1490000,12.6,2.3,170,-0.004,0,0,0,1,0,0,0,1,1,1
1491000,12.6,2.2,171,-0.004,0,0,0,1,0,0,0,1,1,1
1492000,12.6,2.1,160,-0.004,0,0,0,1,0,0,0,1,1,1
1492999,12.6,2.2,166,-0.004,0,0,0,1,0,0,0,1,1,1
1493999,12.6,2.7,176,-0.004,0,0,0,1,0,0,0,1,1,1
1495000,12.6,3,172,-0.004,0,0,0,1,0,0,0,1,1,1
1496000,12.6,3,173,-0.004,0,0,0,1,0,0,0,1,1,1
1497000,12.6,2.6,173,-0.004,0,0,0,1,0,0,0,1,1,1
1497999,12.6,2.4,172,-0.004,0,0,0,1,0,0,0,1,1,1
1499999,12.6,2.6,162,-0.004,0,0,0,1,0,0,0,1,1,1
1500999,12.6,2.9,164,-0.004,0,0,0,1,0,0,0,1,1,1
1501999,12.6,3.1,166,-0.004,0,0,0,1,0,0,0,1,1,1
1502999,12.6,2.9,166,-0.004,0,0,0,1,0,0,0,1,1,1
1504000,12.6,2.4,152,-0.004,0,0,0,1,0,0,0,1,1,1
1505000,12.6,2.2,152,-0.004,0,0,0,1,0,0,0,1,1,1
1506001,12.6,2.3,156,-0.004,0,0,0,1,0,0,0,1,1,1
1506999,12.6,2.9,162,-0.004,0,0,0,1,0,0,0,1,1,1
1507999,12.6,3.1,162,-0.004,-0.002,0,0,1,0,0,0,1,1,1
1509000,12.6,3.1,162,-0.004,0,0,0,1,0,0,0,1,1,1
1510000,12.6,3,161,-0.004,0,0,0,1,0,0,0,1,1,1
1510999,12.6,2.8,164,-0.004,0,0,0,1,0,0,0,1,1,1
1511999,12.6,2.7,165,-0.004,0,0,0,1,0,0,0,1,1,1
1513001,12.6,2.7,170,-0.004,0,0,0,1,0,0,0,1,1,1
1514003,12.6,2.9,170,-0.004,0,0,0,1,0,0,0,1,1,1
1515000,12.6,3,161,-0.004,0,0,0,1,0,0,0,1,1,1
1515999,12.6,2.8,171,-0.004,0,0,0,1,0,0,0,1,1,1
1517000,12.6,2.8,160,-0.004,0,0,0,1,0,0,0,1,1,1
1518000,12.6,3,165,-0.004,0,0,0,1,0,0,0,1,1,1
1518999,12.6,2.9,161,-0.004,0,0,0,1,0,0,0,1,1,1
1519999,12.6,2.9,162,-0.004,0,0,0,1,0,0,0,1,1,1
1520999,12.6,2.9,165,-0.004,0,0,0,1,0,0,0,1,1,1
1521999,12.6,2.8,165,-0.004,0,0,0,1,0,0,0,1,1,1
1523000,12.6,2.7,165,-0.004,0,0,0,1,0,0,0,1,1,0
1524003,12.6,2.9,172,-0.004,0,0,0,1,0,0,0,1,1,0
1525000,12.6,3,170,-0.004,0,0,0,1,0,0,0,1,1,0
1526000,12.6,3.1,168,-0.004,0,0,0,1,0,0,0,1,1,0
1527000,12.6,3.1,167,-0.004,0,0,0,1,0,0,0,1,1,0
1527999,12.6,3.1,166,-0.004,0,0,0,1,0,0,0,1,1,0
1528999,12.6,3,166,-0.004,0,0,0,1,0,0,0,1,1,0
1530000,12.6,3,168,-0.004,0,0,0,1,0,0,0,1,1,0
1530999,12.6,3,170,-0.004,0,0,0,1,0,0,0,1,1,0
1531999,12.6,2.9,168,-0.004,0,0,0,1,0,0,0,1,1,0
1533000,12.6,3,168,-0.004,0,0,0,1,0,0,0,1,1,0
1534000,12.6,3.1,168,-0.004,0,0,0,1,0,0,0,1,1,0
1535005,12.6,3.1,168,-0.004,0,0,0,1,0,0,0,1,1,0
1535999,12.6,2.8,165,-0.004,0,0,0,1,0,0,0,1,1,0
1537000,12.6,3.3,163,-0.004,0,0,0,1,0,0,0,1,1,0
1538001,12.6,3.4,173,-0.004,0,0,0,1,0,0,0,1,1,0
1538999,12.6,3.2,172,-0.004,0,0,0,1,0,0,0,1,1,0
1539999,12.6,3.2,173,-0.004,0,0,0,1,0,0,0,1,1,0
1541000,12.6,3.3,172,-0.004,0,0,0,1,0,0,0,1,1,0
1542000,12.6,3.3,169,-0.004,0,0,0,1,0,0,0,1,1,0
1543000,12.6,3.2,169,-0.004,0,0,0,1,0,0,0,1,1,0
1544000,12.6,3.3,167,-0.004,0,0,0,1,0,0,0,1,1,0
1545000,12.6,3.4,169,-0.004,0,0,0,1,0,0,0,1,1,0
1545999,12.6,3.3,173,-0.004,-0.002,0,0,1,0,0,0,1,1,0
1546999,12.6,3.1,174,-0.004,0,0,0,1,0,0,0,1,1,0
1548000,12.6,3,163,-0.004,0,0,0,1,0,0,0,1,1,0
1549000,12.6,3,165,-0.004,0,0,0,1,0,0,0,1,1,0
1550000,12.6,3,164,-0.004,0,0,0,1,0,0,0,1,1,0
1551000,12.6,3.3,171,-0.004,0,0,0,1,0,0,0,1,1,0
1551999,12.6,3,163,-0.004,0,0,0,1,0,0,0,1,1,0
1552999,12.6,2.8,165,-0.004,0,0,0,1,0,0,0,1,1,0
1553999,12.6,2.5,167,-0.004,-0.002,0,0,1,0,0,0,1,1,0
1555000,12.6,2.5,168,-0.004,0,0,0,1,0,0,0,1,1,0
1556000,12.6,2.5,164,-0.004,0,0,0,1,0,0,0,1,1,0
1556999,12.6,2.5,166,-0.004,0,0,0,1,0,0,0,1,1,0
1557999,12.6,2.6,164,-0.004,0,0,0,1,0,0,0,1,1,0
1559000,12.6,2.9,164,-0.004,0,0,0,1,0,0,0,1,0,1
1559999,12.6,2.9,158,-0.004,0,0,0,1,0,0,0,1,0,1
1561000,12.6,3,159,-0.004,0,0,0,1,0,0,0,1,0,1
1562004,12.6,3,164,-0.004,0,0,0,1,0,0,0,1,0,1
1563000,12.6,3.1,158,-0.004,-0.002,0,0,1,0,0,0,1,0,1
1564000,12.6,2.8,168,-0.004,0,0,0,1,0,0,0,1,0,1
1565000,12.6,3,169,-0.004,0,0,0,1,0,0,0,1,0,1
1565999,12.6,3,168,-0.004,0,0,0,1,0,0,0,1,0,1
1566999,12.6,2.9,170,-0.004,-0.002,0,0,1,0,0,0,1,0,1
1567999,12.6,2.6,175,-0.004,0,0,0,1,0,0,0,1,0,1
1569000,12.6,2.5,174,-0.004,0,0,0,1,0,0,0,1,0,1
1569999,12.6,2.6,167,-0.004,0,0,0,1,0,0,0,1,0,1
1571000,12.6,2.9,169,-0.004,0,0,0,1,0,0,0,1,0,1
1571999,12.6,3,171,-0.004,0,0,0,1,0,0,0,1,0,1
1572999,12.6,2.6,170,-0.004,0,0,0,1,0,0,0,1,0,1
1574000,12.6,2.7,170,-0.004,0,0,0,1,0,0,0,1,0,1
1575000,12.6,2.8,171,-0.004,0,0,0,1,0,0,0,1,0,1
1576000,12.6,2.6,167,-0.004,-0.002,0,0,1,0,0,0,1,0,1
1576999,12.6,2.6,165,-0.004,0,0,0,1,0,0,0,1,0,1
1579000,12.6,2.8,164,-0.004,0,0,0,1,0,0,0,1,0,1
1579999,12.6,2.9,164,-0.004,0,0,0,1,0,0,0,1,0,1
1581000,12.6,3,183,-0.004,0,0,0,1,0,0,0,1,0,1
1581999,12.6,3,172,-0.004,0,0,0,1,0,0,0,1,0,1
1583000,12.6,2.9,173,-0.004,0,0,0,1,0,0,0,1,0,1
1584000,12.6,3.1,173,-0.004,0,0,0,1,0,0,0,1,0,1
1584999,12.6,3.1,174,-0.004,0,0,0,1,0,0,0,1,0,1
1586001,12.6,2.9,174,-0.004,0,0,0,1,0,0,0,1,0,1
1586999,12.6,2.8,187,-0.004,0,0,0,1,0,0,0,1,0,1
1587999,12.6,2.6,163,-0.004,0,0,0,1,0,0,0,1,0,1
1589000,12.6,2.7,172,-0.004,0,0,0,1,0,0,0,1,0,1
1589999,12.6,2.7,174,-0.004,0,0,0,1,0,0,0,1,0,1
1590999,12.6,2.6,163,-0.004,0,0,0,1,0,0,0,1,0,1
1592001,12.6,2.3,164,-0.004,0,0,0,1,0,0,0,1,0,1
1593000,12.6,2.2,143,-0.004,0,0,0,1,0,0,0,1,0,1
1594000,12.6,2.2,181,-0.004,0,0,0,1,0,0,0,1,0,1
1595000,12.6,2.2,170,-0.004,0,0,0,1,0,0,0,1,0,1
1595999,12.6,2.1,165,-0.004,0,0,0,1,0,0,0,1,0,0
1597000,12.6,2.1,165,-0.004,0,0,0,1,0,0,0,1,0,0
1598000,12.6,2.3,165,-0.004,0,0,0,1,0,0,0,1,0,0
1598999,12.6,2.3,161,-0.004,0,0,0,1,0,0,0,1,0,0
1600000,12.6,2.4,158,-0.004,0,0,0,1,0,0,0,1,0,0
1601000,12.6,2.5,169,-0.004,0,0,0,1,0,0,0,1,0,0
1602000,12.6,2.6,167,-0.004,0,0,0,1,0,0,0,1,0,0
1603000,12.6,2.7,167,-0.004,0,0,0,1,0,0,0,1,0,0
1604000,12.6,2.7,169,-0.004,0,0,0,1,0,0,0,1,0,0
1604999,12.6,2.6,168,-0.004,0,0,0,1,0,0,0,1,0,0
1605999,12.6,2.8,170,-0.004,0,0,0,1,0,0,0,1,0,0
1606999,12.6,2.9,171,-0.004,0,0,0,1,0,0,0,1,0,0
1607999,12.6,2.6,168,-0.004,-0.002,0,0,1,0,0,0,1,0,0
1608999,12.6,2.8,157,-0.004,0,0,0,1,0,0,0,1,0,0
1609999,12.6,2.8,155,-0.004,0,0,0,1,0,0,0,1,0,0
1611000,12.6,2.8,158,-0.004,0,0,0,1,0,0,0,1,0,0
1611999,12.6,3,159,-0.004,0,0,0,1,0,0,0,1,0,0
1613000,12.6,2.7,149,-0.004,0,0,0,1,0,0,0,1,0,0
1614000,12.6,2.5,154,-0.004,0,0,0,1,0,0,0,1,0,0
1614999,12.6,2.4,159,-0.004,0,0,0,1,0,0,0,1,0,0
1615999,12.6,2.3,152,-0.004,0,0,0,1,0,0,0,1,0,0
1616999,12.6,2.2,143,-0.004,0,0,0,1,0,0,0,1,0,0
1617999,12.6,2.4,146,-0.004,0,0,0,1,0,0,0,1,0,0
1618999,12.6,2.6,153,-0.004,0,0,0,1,0,0,0,1,0,0
1619999,12.6,3.1,160,-0.004,0,0,0,1,0,0,0,1,0,0
1621000,12.6,3.2,138,-0.004,0,0,0,1,0,0,0,1,0,0
1622000,12.6,3.6,159,-0.004,0,0,0,1,0,0,0,1,0,0
1622999,12.6,3.8,163,-0.004,0,0,0,1,0,0,0,1,0,0
1624000,12.6,3.8,160,-0.004,-0.002,0,0,1,0,0,0,1,0,0
1625001,12.6,3.6,169,-0.004,0,0,0,1,0,0,0,1,0,0
1625999,12.6,3.3,171,-0.004,-0.002,0,0,1,0,0,0,1,0,0
1626999,12.6,3.3,164,-0.004,0,0,0,1,0,0,0,1,0,0
1628000,12.6,3.3,169,-0.004,0,0,0,1,0,0,0,1,0,0
1629000,12.6,3.3,164,-0.004,-0.002,0,0,1,0,0,0,1,0,0
1630000,12.6,3.2,162,-0.004,0,0,0,1,0,0,0,1,0,0
1631000,12.6,3.2,162,-0.004,0,0,0,1,0,0,0,1,0,0
1631999,12.6,3.1,165,-0.004,0,0,0,1,0,0,0,0,1,1
1633000,12.6,2.9,166,-0.004,0,0,0,1,0,0,0,0,1,1
1634000,12.6,2.9,168,-0.004,0,0,0,1,0,0,0,0,1,1
1635000,12.6,2.6,169,-0.004,0,0,0,1,0,0,0,0,1,1
1635999,12.6,2.7,169,-0.004,0,0,0,1,0,0,0,0,1,1
1636999,12.6,2.6,166,-0.004,-0.002,0,0,1,0,0,0,0,1,1
1638001,12.6,2.6,166,-0.004,0,0,0,1,0,0,0,0,1,1
1638999,12.6,2.6,166,-0.004,-0.002,0,0,1,0,0,0,0,1,1
1639999,12.6,2.7,161,-0.004,-0.002,0,0,1,0,0,0,0,1,1
1641000,12.6,2.7,160,-0.004,0,0,0,1,0,0,0,0,1,1
1642000,12.6,2.7,159,-0.004,0,0,0,1,0,0,0,0,1,1
1643000,12.6,2.9,157,-0.004,0,0,0,1,0,0,0,0,1,1
1644000,12.6,3,154,-0.004,0,0,0,1,0,0,0,0,1,1
1645000,12.6,3,154,-0.004,0,0,0,1,0,0,0,0,1,1
1646000,12.6,2.9,158,-0.004,0,0,0,1,0,0,0,0,1,1
1647000,12.6,2.8,159,-0.004,0,0,0,1,0,0,0,0,1,1
1648000,12.6,2.6,157,-0.004,0,0,0,1,0,0,0,0,1,1
1649000,12.6,2.8,161,-0.004,-0.002,0,0,1,0,0,0,0,1,1
1649999,12.6,3,162,-0.004,0,0,0,1,0,0,0,0,1,1
1651001,12.6,2.9,162,-0.004,0,0,0,1,0,0,0,0,1,1
1652000,12.6,2.9,162,-0.004,0,0,0,1,0,0,0,0,1,1
1652999,12.6,2.8,160,-0.004,0,0,0,1,0,0,0,0,1,1
1654000,12.6,2.8,161,-0.004,0,0,0,1,0,0,0,0,1,1
1655000,12.6,2.7,161,-0.004,0,0,0,1,0,0,0,0,1,1
1656000,12.6,2.8,160,-0.004,0,0,0,1,0,0,0,0,1,1
1657000,12.6,2.9,160,-0.004,0,0,0,1,0,0,0,0,1,1
1658000,12.6,2.9,160,-0.004,0,0,0,1,0,0,0,0,1,1
1659000,12.6,2.8,157,-0.004,0,0,0,1,0,0,0,0,1,1
1660000,12.6,2.7,159,-0.004,0,0,0,1,0,0,0,0,1,1
1661001,12.6,2.5,159,-0.004,0,0,0,1,0,0,0,0,1,1
1662000,12.6,2.3,159,-0.004,0,0,0,1,0,0,0,0,1,1
1662999,12.6,2.3,157,-0.004,0,0,0,1,0,0,0,0,1,1
1663999,12.6,2.8,161,-0.004,0,0,0,1,0,0,0,0,1,1
1665000,12.6,2.8,158,-0.004,0,0,0,1,0,0,0,0,1,1
1665999,12.6,2.9,157,-0.004,0,0,0,1,0,0,0,0,1,1
1667000,12.6,2.6,159,-0.004,0,0,0,1,0,0,0,0,1,1
1668000,12.6,2.7,163,-0.004,0,0,0,1,0,0,0,0,1,0
1669000,12.6,3,165,-0.004,0,0,0,1,0,0,0,0,1,0
1669999,12.6,3.3,170,-0.004,0,0,0,1,0,0,0,0,1,0
1671000,12.6,3.1,160,-0.004,0,0,0,1,0,0,0,0,1,0
1672000,12.6,3.1,161,-0.004,0,0,0,1,0,0,0,0,1,0
1672999,12.6,2.9,169,-0.004,0,0,0,1,0,0,0,0,1,0
1674000,12.6,2.7,171,-0.004,0,0,0,1,0,0,0,0,1,0
1675000,12.6,2.9,169,-0.004,-0.002,0,0,1,0,0,0,0,1,0
1676000,12.6,3,174,-0.004,0,0,0,1,0,0,0,0,1,0
1676999,12.6,2.9,173,-0.004,-0.002,0,0,1,0,0,0,0,1,0
1678000,12.6,2.7,170,-0.004,-0.002,0,0,1,0,0,0,0,1,0
1678999,12.6,2.9,170,-0.004,-0.002,0,0,1,0,0,0,0,1,0
1680000,12.6,2.9,168,-0.004,0,0,0,1,0,0,0,0,1,0
1681000,12.6,2.8,167,-0.004,0,0,0,1,0,0,0,0,1,0
1681999,12.6,2.9,166,-0.004,0,0,0,1,0,0,0,0,1,0
1683001,12.6,3.2,166,-0.004,0,0,0,1,0,0,0,0,1,0
1683999,12.6,2.9,164,-0.004,0,0,0,1,0,0,0,0,1,0
1684999,12.6,2.9,165,-0.004,0,0,0,1,0,0,0,0,1,0
1686000,12.6,2.9,164,-0.004,0,0,0,1,0,0,0,0,1,0
1687000,12.6,2.8,165,-0.004,0,0,0,1,0,0,0,0,1,0
1688000,12.6,2.7,148,-0.004,0,0,0,1,0,0,0,0,1,0
1688999,12.6,2.7,156,-0.004,0,0,0,1,0,0,0,0,1,0
1690001,12.6,2.8,156,-0.004,0,0,0,1,0,0,0,0,1,0
1690999,12.6,2.9,157,-0.004,0,0,0,1,0,0,0,0,1,0
1692001,12.6,3,159,-0.004,0,0,0,1,0,0,0,0,1,0
1693000,12.6,3.1,158,-0.004,0,0,0,1,0,0,0,0,1,0
1694000,12.6,2.9,164,-0.004,0,0,0,1,0,0,0,0,1,0
1695000,12.6,2.8,165,-0.004,0,0,0,1,0,0,0,0,1,0
1695999,12.6,3,174,-0.004,0,0,0,1,0,0,0,0,1,0
1696999,12.6,3.4,174,-0.004,0,0,0,1,0,0,0,0,1,0
1698000,12.6,3.6,168,-0.004,-0.002,0,0,1,0,0,0,0,1,0
1698999,12.6,3.7,168,-0.004,-0.002,0,0,1,0,0,0,0,1,0
1699999,12.6,3.6,171,-0.004,0,0,0,1,0,0,0,0,1,0
1701000,12.6,3.4,171,-0.004,0,0,0,1,0,0,0,0,1,0
1702000,12.6,3,172,-0.004,0,0,0,1,0,0,0,0,1,0
1703005,12.6,2.7,171,-0.004,-0.002,0,0,1,0,0,0,0,1,0
1703999,12.6,2.7,171,-0.004,0,0,0,1,0,0,0,0,0,1
1705000,12.6,2.9,173,-0.004,0,0,0,1,0,0,0,0,0,1
1705999,12.6,2.7,171,-0.004,0,0,0,1,0,0,0,0,0,1
1707000,12.6,2.8,156,-0.004,0,0,0,1,0,0,0,0,0,1
1708000,12.6,2.9,164,-0.004,0,0,0,1,0,0,0,0,0,1
1709000,12.6,3,166,-0.004,0,0,0,1,0,0,0,0,0,1
1709999,12.6,3.1,166,-0.004,0,0,0,1,0,0,0,0,0,1
1711000,12.6,3.1,166,-0.004,0,0,0,1,0,0,0,0,0,1
1711999,12.6,3.1,167,-0.004,0,0,0,1,0,0,0,0,0,1
1713000,12.6,3.2,166,-0.004,0,0,0,1,0,0,0,0,0,1
1714000,12.6,3.3,167,-0.004,0,0,0,1,0,0,0,0,0,1
1715000,12.6,3.1,173,-0.004,0,0,0,1,0,0,0,0,0,1
1716001,12.6,3.2,172,-0.004,0,0,0,1,0,0,0,0,0,1
1716999,12.6,3.1,172,-0.004,0,0,0,1,0,0,0,0,0,1
1718000,12.6,2.9,172,-0.004,0,0,0,1,0,0,0,0,0,1
1718999,12.6,2.9,171,-0.004,0,0,0,1,0,0,0,0,0,1
1720000,12.6,2.8,173,-0.004,0,0,0,1,0,0,0,0,0,1
1720999,12.6,2.8,169,-0.004,0,0,0,1,0,0,0,0,0,1
1721999,12.6,2.9,169,-0.004,0,0,0,1,0,0,0,0,0,1
1722999,12.6,2.9,169,-0.004,0,0,0,1,0,0,0,0,0,1
1724001,12.6,3,169,-0.004,0,0,0,1,0,0,0,0,0,1
1724999,12.6,2.9,168,-0.004,0,0,0,1,0,0,0,0,0,1
1726000,12.6,2.9,168,-0.004,0,0,0,1,0,0,0,0,0,1
1727000,12.6,3,168,-0.004,0,0,0,1,0,0,0,0,0,1
1728000,12.6,2.8,169,-0.004,0,0,0,1,0,0,0,0,0,1
1728999,12.6,2.9,171,-0.004,0,0,0,1,0,0,0,0,0,1
1729999,12.6,3,176,-0.004,0,0,0,1,0,0,0,0,0,1
1730999,12.6,3,170,-0.004,0,0,0,1,0,0,0,0,0,1
1732000,12.6,2.9,170,-0.004,0,0,0,1,0,0,0,0,0,1
1733000,12.6,2.8,169,-0.004,0,0,0,1,0,0,0,0,0,1
1733999,12.6,3.1,171,-0.004,0,0,0,1,0,0,0,0,0,1
1734999,12.6,3.2,174,-0.004,0,0,0,1,0,0,0,0,0,1
1735999,12.6,3.2,172,-0.004,0,0,0,1,0,0,0,0,0,1
1737000,12.6,3.1,172,-0.004,0,0,0,1,0,0,0,0,0,1
1738001,12.6,3.1,171,-0.004,0,0,0,1,0,0,0,0,0,1
1739001,12.6,3,168,-0.004,0,0,0,1,0,0,0,0,0,1
1739999,12.6,3,169,-0.004,0,0,0,1,0,0,0,0,0,0
1741000,12.6,2.8,168,-0.004,0,0,0,1,0,0,0,0,0,0
1742000,12.6,2.7,168,-0.004,0,0,0,1,0,0,0,0,0,0
1742999,12.6,2.6,168,-0.004,0,0,0,1,0,0,0,0,0,0
1743999,12.6,2.5,167,-0.004,0,0,0,1,0,0,0,0,0,0
1745000,12.6,2.6,167,-0.004,0,0,0,1,0,0,0,0,0,0
1746000,12.6,2.7,164,-0.004,0,0,0,1,0,0,0,0,0,0
1747001,12.6,2.8,164,-0.004,0,0,0,1,0,0,0,0,0,0
1748000,12.6,2.8,164,-0.004,0,0,0,1,0,0,0,0,0,0
1748999,12.6,2.9,163,-0.004,0,0,0,1,0,0,0,0,0,0
1749999,12.6,2.9,159,-0.004,0,0,0,1,0,0,0,0,0,0
1750999,12.6,2.9,159,-0.004,0,0,0,1,0,0,0,0,0,0
1752000,12.6,3.1,163,-0.004,0,0,0,1,0,0,0,0,0,0
1753000,12.6,3.1,165,-0.004,0,0,0,1,0,0,0,0,0,0
1754000,12.6,2.8,172,-0.004,0,0,0,1,0,0,0,0,0,0
1755000,12.6,3,168,-0.004,0,0,0,1,0,0,0,0,0,0
1755999,12.6,3,173,-0.004,0,0,0,1,0,0,0,0,0,0
1757000,12.6,3,169,-0.004,0,0,0,1,0,0,0,0,0,0
1758000,12.6,3.1,163,-0.004,0,0,0,1,0,0,0,0,0,0
1759000,12.6,3.1,163,-0.004,0,0,0,1,0,0,0,0,0,0
1760000,12.6,3.2,164,-0.004,0,0,0,1,0,0,0,0,0,0
1761000,12.6,3.4,168,-0.004,0,0,0,1,0,0,0,0,0,0
1762000,12.6,3.4,168,-0.004,0,0,0,1,0,0,0,0,0,0
1762999,12.6,3.4,173,-0.004,0,0,0,1,0,0,0,0,0,0
1763999,12.6,3.4,169,-0.004,0,0,0,1,0,0,0,0,0,0
1764999,12.6,3.4,171,-0.004,0,0,0,1,0,0,0,0,0,0
1766000,12.6,3.2,172,-0.004,0,0,0,1,0,0,0,0,0,0
1767000,12.6,3.2,167,-0.004,0,0,0,1,0,0,0,0,0,0
1767999,12.6,3.3,165,-0.004,0,0,0,1,0,0,0,0,0,0
1768999,12.6,3.1,165,-0.004,0,0,0,1,0,0,0,0,0,0
1770000,12.6,2.9,178,-0.004,0,0,0,1,0,0,0,0,0,0
1770999,12.6,2.7,168,-0.004,0,0,0,1,0,0,0,0,0,0
1771999,12.6,2.7,171,-0.004,0,0,0,1,0,0,0,0,0,0
1773000,12.6,3.1,169,-0.004,0,0,0,1,0,0,0,0,0,0
1774000,12.6,3.2,172,-0.004,0,0,0,1,0,0,0,0,0,0
1774999,12.6,3.2,173,-0.004,0,0,0,1,0,0,0,0,0,0
1775999,12.6,3.3,169,-0.004,0,0,0,0,1,1,1,1,1,1
1777000,12.6,3.3,169,-0.004,0,0,0,0,1,1,1,1,1,1
1778000,12.6,3.2,168,-0.004,0,0,0,0,1,1,1,1,1,1
1779000,12.6,3.2,169,-0.004,0,0,0,0,1,1,1,1,1,1
1780000,12.6,3.1,170,-0.004,0,0,0,0,1,1,1,1,1,1
1781000,12.6,3.1,169,-0.004,0,0,0,0,1,1,1,1,1,1
1781999,12.6,3,170,-0.004,0,0,0,0,1,1,1,1,1,1
1782999,12.6,2.9,164,-0.004,0,0,0,0,1,1,1,1,1,1
1784000,12.6,3.1,167,-0.004,0,0,0,0,1,1,1,1,1,1
1784999,12.6,3.1,165,-0.004,0,0,0,0,1,1,1,1,1,1
1785999,12.6,3.2,165,-0.004,0,0,0,0,1,1,1,1,1,1
1786999,12.6,3,165,-0.004,0,0,0,0,1,1,1,1,1,1
1788000,12.6,3.2,170,-0.004,0,0,0,0,1,1,1,1,1,1
1789000,12.6,3.3,166,-0.004,0,0,0,0,1,1,1,1,1,1
1789999,12.6,3.2,163,-0.004,0,0,0,0,1,1,1,1,1,1
1790999,12.6,3,165,-0.004,0,0,0,0,1,1,1,1,1,1
1792000,12.6,3.1,165,-0.004,0,0,0,0,1,1,1,1,1,1
1793000,12.6,3.2,166,-0.004,0,0,0,0,1,1,1,1,1,1
1794000,12.6,3.6,171,-0.004,0,0,0,0,1,1,1,1,1,1
1794999,12.6,3.4,169,-0.004,0,0,0,0,1,1,1,1,1,1
1796000,12.6,3.2,178,-0.004,0,0,0,0,1,1,1,1,1,1
1796999,12.6,2.7,177,-0.004,0,0,0,0,1,1,1,1,1,1
1798000,12.6,2.6,170,-0.004,0,0,0,0,1,1,1,1,1,1
1799000,12.6,2.7,165,-0.004,0,0,0,0,1,1,1,1,1,1
1800000,12.6,2.9,161,-0.004,0,0,0,0,1,1,1,1,1,1
1801000,12.6,2.8,162,-0.004,0,0,0,0,1,1,1,1,1,1
